name,rating,price,modules,price/gb,color,first word latency,cas latency,link
G.Skill Trident Z Royal Elite 32 GB (2 x 16 GB) DDR4-4000 CL18 Memory,,$224.99,2 x 16GB,$7.031,Silver / Blue,9 ns,9 ns,https://www.amazon.com/s?k=G.Skill+Trident+Z+Royal+Elite+32+GB+%282+x+16+GB%29+DDR4-4000+CL18+Memory&tag=bgfg-pc-builder-us-20
G.Skill Trident Z Royal 256 GB (8 x 32 GB) DDR4-2666 CL19 Memory,,,8 x 32GB,N/A,Gold,14.254 ns,14.254 ns,https://www.amazon.com/s?k=G.Skill+Trident+Z+Royal+256+GB+%288+x+32+GB%29+DDR4-2666+CL19+Memory&tag=bgfg-pc-builder-us-20
G.Skill Trident Z Royal 128 GB (4 x 32 GB) DDR4-2666 CL19 Memory,,,4 x 32GB,N/A,Silver,14.254 ns,14.254 ns,https://www.amazon.com/s?k=G.Skill+Trident+Z+Royal+128+GB+%284+x+32+GB%29+DDR4-2666+CL19+Memory&tag=bgfg-pc-builder-us-20
G.Skill Trident Z Royal 64 GB (2 x 32 GB) DDR4-2666 CL19 Memory,,,2 x 32GB,N/A,Silver,14.254 ns,14.254 ns,https://www.amazon.com/s?k=G.Skill+Trident+Z+Royal+64+GB+%282+x+32+GB%29+DDR4-2666+CL19+Memory&tag=bgfg-pc-builder-us-20
G.Skill Trident Z Royal 16 GB (2 x 8 GB) DDR4-4266 CL19 Memory,,$139.99,2 x 8GB,$8.749,Silver,8.908 ns,8.908 ns,https://www.amazon.com/s?k=G.Skill+Trident+Z+Royal+16+GB+%282+x+8+GB%29+DDR4-4266+CL19+Memory&tag=bgfg-pc-builder-us-20
G.Skill Trident Z Royal 32 GB (2 x 16 GB) DDR4-4266 CL19 Memory,,$189.99,2 x 16GB,$5.937,Gold,8.908 ns,8.908 ns,https://www.amazon.com/s?k=G.Skill+Trident+Z+Royal+32+GB+%282+x+16+GB%29+DDR4-4266+CL19+Memory&tag=bgfg-pc-builder-us-20
G.Skill Trident Z Royal 64 GB (8 x 8 GB) DDR4-3600 CL14 Memory,,,8 x 8GB,N/A,Gold,7.778 ns,7.778 ns,https://www.amazon.com/s?k=G.Skill+Trident+Z+Royal+64+GB+%288+x+8+GB%29+DDR4-3600+CL14+Memory&tag=bgfg-pc-builder-us-20
G.Skill Trident Z Royal 16 GB (2 x 8 GB) DDR4-5066 CL20 Memory,,$196.79,2 x 8GB,$12.299,Gold,7.896 ns,7.896 ns,https://www.amazon.com/dp/B094WCS41J?tag=bgfg-pc-builder-us-20
G.Skill Trident Z Neo 64 GB (8 x 8 GB) DDR4-3600 CL14 Memory,,$719.99,8 x 8GB,$11.250,Black / White,7.778 ns,7.778 ns,https://www.amazon.com/s?k=G.Skill+Trident+Z+Neo+64+GB+%288+x+8+GB%29+DDR4-3600+CL14+Memory&tag=bgfg-pc-builder-us-20
G.Skill Trident Z Neo 16 GB (2 x 8 GB) DDR4-4000 CL16 Memory,,$149.99,2 x 8GB,$9.374,Black / White,8 ns,8 ns,https://www.amazon.com/dp/B09BDG276L?tag=bgfg-pc-builder-us-20
G.Skill TridentZ RGB 64 GB (8 x 8 GB) DDR4-3600 CL14 Memory,,$659.99,8 x 8GB,$10.312,Black,7.778 ns,7.778 ns,https://www.amazon.com/s?k=G.Skill+TridentZ+RGB+64+GB+%288+x+8+GB%29+DDR4-3600+CL14+Memory&tag=bgfg-pc-builder-us-20
TEAMGROUP T-Force Vulcan Z 8 GB (2 x 4 GB) DDR4-3200 CL16 Memory,,,2 x 4GB,N/A,Red,10 ns,10 ns,https://www.amazon.com/s?k=TEAMGROUP+T-Force+Vulcan+Z+8+GB+%282+x+4+GB%29+DDR4-3200+CL16+Memory&tag=bgfg-pc-builder-us-20
OLOy MD4U163016BASA 16 GB (1 x 16 GB) DDR4-3000 CL16 Memory,,,1 x 16GB,N/A,White / Silver,10.667 ns,10.667 ns,https://www.amazon.com/s?k=OLOy+MD4U163016BASA+16+GB+%281+x+16+GB%29+DDR4-3000+CL16+Memory&tag=bgfg-pc-builder-us-20
OLOy MD4U083015BADA 16 GB (2 x 8 GB) DDR4-3000 CL15 Memory,,,2 x 8GB,N/A,White / Silver,10 ns,10 ns,https://www.amazon.com/s?k=OLOy+MD4U083015BADA+16+GB+%282+x+8+GB%29+DDR4-3000+CL15+Memory&tag=bgfg-pc-builder-us-20
OLOy MD4U083016BADA 16 GB (2 x 8 GB) DDR4-3000 CL16 Memory,,,2 x 8GB,N/A,White / Silver,10.667 ns,10.667 ns,https://www.amazon.com/s?k=OLOy+MD4U083016BADA+16+GB+%282+x+8+GB%29+DDR4-3000+CL16+Memory&tag=bgfg-pc-builder-us-20
OLOy WarHawk RGB 32 GB (2 x 16 GB) DDR4-3000 CL16 Memory,,$94.99,2 x 16GB,$2.968,Red / White,10.667 ns,10.667 ns,https://www.amazon.com/dp/B083172Q94?tag=bgfg-pc-builder-us-20
OLOy WarHawk RGB 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory,,,2 x 16GB,N/A,Red / White,10 ns,10 ns,https://www.amazon.com/s?k=OLOy+WarHawk+RGB+32+GB+%282+x+16+GB%29+DDR4-3200+CL16+Memory&tag=bgfg-pc-builder-us-20
OLOy WarHawk RGB 32 GB (2 x 16 GB) DDR4-3600 CL19 Memory,,,2 x 16GB,N/A,Black / White,10.556 ns,10.556 ns,https://www.amazon.com/s?k=OLOy+WarHawk+RGB+32+GB+%282+x+16+GB%29+DDR4-3600+CL19+Memory&tag=bgfg-pc-builder-us-20
OLOy WarHawk RGB 32 GB (2 x 16 GB) DDR4-3600 CL18 Memory,,,2 x 16GB,N/A,Red / White,10 ns,10 ns,https://www.amazon.com/s?k=OLOy+WarHawk+RGB+32+GB+%282+x+16+GB%29+DDR4-3600+CL18+Memory&tag=bgfg-pc-builder-us-20
OLOy MD4U082417BBST 8 GB (1 x 8 GB) DDR4-2400 CL17 Memory,,,1 x 8GB,N/A,Red,14.167 ns,14.167 ns,https://www.amazon.com/s?k=OLOy+MD4U082417BBST+8+GB+%281+x+8+GB%29+DDR4-2400+CL17+Memory&tag=bgfg-pc-builder-us-20
GeIL EVO SPEAR 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory,,,2 x 8GB,N/A,Black,10 ns,10 ns,https://www.amazon.com/s?k=GeIL+EVO+SPEAR+16+GB+%282+x+8+GB%29+DDR4-3200+CL16+Memory&tag=bgfg-pc-builder-us-20
GeIL Evo X II RGB SYNC 16 GB (2 x 8 GB) DDR4-3000 CL16 Memory,,,2 x 8GB,N/A,White,10.667 ns,10.667 ns,https://www.amazon.com/s?k=GeIL+Evo+X+II+RGB+SYNC+16+GB+%282+x+8+GB%29+DDR4-3000+CL16+Memory&tag=bgfg-pc-builder-us-20
Mushkin Redline 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory,,,2 x 8GB,N/A,Red / Silver,10 ns,10 ns,https://www.amazon.com/s?k=Mushkin+Redline+16+GB+%282+x+8+GB%29+DDR4-3200+CL16+Memory&tag=bgfg-pc-builder-us-20
Mushkin Redline 32 GB (2 x 16 GB) DDR4-3000 CL18 Memory,5.0,,2 x 16GB,N/A,Red / Silver,12 ns,12 ns,https://www.amazon.com/s?k=Mushkin+Redline+32+GB+%282+x+16+GB%29+DDR4-3000+CL18+Memory&tag=bgfg-pc-builder-us-20
GeIL Evo X II RGB SYNC 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory,,,2 x 8GB,N/A,White / Silver,10 ns,10 ns,https://www.amazon.com/s?k=GeIL+Evo+X+II+RGB+SYNC+16+GB+%282+x+8+GB%29+DDR4-3200+CL16+Memory&tag=bgfg-pc-builder-us-20
Crucial Ballistix Tactical Tracer RGB 8 GB (1 x 8 GB) DDR4-3200 CL16 Memory,,,1 x 8GB,N/A,Silver,10 ns,10 ns,https://www.amazon.com/s?k=Crucial+Ballistix+Tactical+Tracer+RGB+8+GB+%281+x+8+GB%29+DDR4-3200+CL16+Memory&tag=bgfg-pc-builder-us-20
TEAMGROUP T-Force Dark Pro 16 GB (2 x 8 GB) DDR4-3600 CL16 Memory,,,2 x 8GB,N/A,Black,8.889 ns,8.889 ns,https://www.amazon.com/s?k=TEAMGROUP+T-Force+Dark+Pro+16+GB+%282+x+8+GB%29+DDR4-3600+CL16+Memory&tag=bgfg-pc-builder-us-20
TEAMGROUP T-Force Dark Pro 16 GB (2 x 8 GB) DDR4-3866 CL18 Memory,,,2 x 8GB,N/A,Black,9.312 ns,9.312 ns,https://www.amazon.com/s?k=TEAMGROUP+T-Force+Dark+Pro+16+GB+%282+x+8+GB%29+DDR4-3866+CL18+Memory&tag=bgfg-pc-builder-us-20
TEAMGROUP T-Force Dark Z 16 GB (2 x 8 GB) DDR4-3000 CL16 Memory,,,2 x 8GB,N/A,Red / Black,10.667 ns,10.667 ns,https://www.amazon.com/s?k=TEAMGROUP+T-Force+Dark+Z+16+GB+%282+x+8+GB%29+DDR4-3000+CL16+Memory&tag=bgfg-pc-builder-us-20
V-Color TB416G24D817 16 GB (1 x 16 GB) DDR4-2400 SODIMM CL17 Memory,,,1 x 16GB,N/A,Black,14.167 ns,14.167 ns,https://www.amazon.com/s?k=V-Color+TB416G24D817+16+GB+%281+x+16+GB%29+DDR4-2400+SODIMM+CL17+Memory&tag=bgfg-pc-builder-us-20
TEAMGROUP T-Force Dark Z 16 GB (1 x 16 GB) DDR4-3000 CL16 Memory,,,1 x 16GB,N/A,Silver,10.667 ns,10.667 ns,https://www.amazon.com/s?k=TEAMGROUP+T-Force+Dark+Z+16+GB+%281+x+16+GB%29+DDR4-3000+CL16+Memory&tag=bgfg-pc-builder-us-20
TEAMGROUP T-Force Dark Z 8 GB (1 x 8 GB) DDR4-3000 CL16 Memory,,,1 x 8GB,N/A,Silver,10.667 ns,10.667 ns,https://www.amazon.com/s?k=TEAMGROUP+T-Force+Dark+Z+8+GB+%281+x+8+GB%29+DDR4-3000+CL16+Memory&tag=bgfg-pc-builder-us-20
TEAMGROUP T-Force Dark Z 8 GB (1 x 8 GB) DDR4-3000 CL16 Memory,,,1 x 8GB,N/A,Red,10.667 ns,10.667 ns,https://www.amazon.com/s?k=TEAMGROUP+T-Force+Dark+Z+8+GB+%281+x+8+GB%29+DDR4-3000+CL16+Memory&tag=bgfg-pc-builder-us-20
TEAMGROUP T-Force Dark Z 8 GB (1 x 8 GB) DDR4-3200 CL16 Memory,,,1 x 8GB,N/A,Silver,10 ns,10 ns,https://www.amazon.com/s?k=TEAMGROUP+T-Force+Dark+Z+8+GB+%281+x+8+GB%29+DDR4-3200+CL16+Memory&tag=bgfg-pc-builder-us-20
TEAMGROUP T-Force Dark Z 16 GB (1 x 16 GB) DDR4-2666 CL15 Memory,,,1 x 16GB,N/A,Silver / Black,11.253 ns,11.253 ns,https://www.amazon.com/s?k=TEAMGROUP+T-Force+Dark+Z+16+GB+%281+x+16+GB%29+DDR4-2666+CL15+Memory&tag=bgfg-pc-builder-us-20
TEAMGROUP T-Force Dark Z 16 GB (2 x 8 GB) DDR4-2666 CL15 Memory,,,2 x 8GB,N/A,Silver / Black,11.253 ns,11.253 ns,https://www.amazon.com/s?k=TEAMGROUP+T-Force+Dark+Z+16+GB+%282+x+8+GB%29+DDR4-2666+CL15+Memory&tag=bgfg-pc-builder-us-20
TEAMGROUP T-Force Dark Z 16 GB (1 x 16 GB) DDR4-3200 CL16 Memory,,,1 x 16GB,N/A,Silver / Black,10 ns,10 ns,https://www.amazon.com/s?k=TEAMGROUP+T-Force+Dark+Z+16+GB+%281+x+16+GB%29+DDR4-3200+CL16+Memory&tag=bgfg-pc-builder-us-20
TEAMGROUP T-Force Dark Z 32 GB (2 x 16 GB) DDR4-3000 CL16 Memory,,,2 x 16GB,N/A,Silver / Black,10.667 ns,10.667 ns,https://www.amazon.com/s?k=TEAMGROUP+T-Force+Dark+Z+32+GB+%282+x+16+GB%29+DDR4-3000+CL16+Memory&tag=bgfg-pc-builder-us-20
TEAMGROUP T-Force Dark Z 8 GB (1 x 8 GB) DDR4-2666 CL15 Memory,,,1 x 8GB,N/A,Silver / Black,11.253 ns,11.253 ns,https://www.amazon.com/s?k=TEAMGROUP+T-Force+Dark+Z+8+GB+%281+x+8+GB%29+DDR4-2666+CL15+Memory&tag=bgfg-pc-builder-us-20
TEAMGROUP T-Force Dark Z 16 GB (1 x 16 GB) DDR4-2666 CL15 Memory,,,1 x 16GB,N/A,Red / Black,11.253 ns,11.253 ns,https://www.amazon.com/s?k=TEAMGROUP+T-Force+Dark+Z+16+GB+%281+x+16+GB%29+DDR4-2666+CL15+Memory&tag=bgfg-pc-builder-us-20
TEAMGROUP T-Force Dark Z 16 GB (2 x 8 GB) DDR4-2666 CL15 Memory,,,2 x 8GB,N/A,Red / Black,11.253 ns,11.253 ns,https://www.amazon.com/s?k=TEAMGROUP+T-Force+Dark+Z+16+GB+%282+x+8+GB%29+DDR4-2666+CL15+Memory&tag=bgfg-pc-builder-us-20
TEAMGROUP T-Force Dark Z 16 GB (1 x 16 GB) DDR4-3000 CL16 Memory,,,1 x 16GB,N/A,Red / Black,10.667 ns,10.667 ns,https://www.amazon.com/s?k=TEAMGROUP+T-Force+Dark+Z+16+GB+%281+x+16+GB%29+DDR4-3000+CL16+Memory&tag=bgfg-pc-builder-us-20
TEAMGROUP T-Force Dark Z 32 GB (2 x 16 GB) DDR4-2666 CL15 Memory,,,2 x 16GB,N/A,Red / Black,11.253 ns,11.253 ns,https://www.amazon.com/s?k=TEAMGROUP+T-Force+Dark+Z+32+GB+%282+x+16+GB%29+DDR4-2666+CL15+Memory&tag=bgfg-pc-builder-us-20
TEAMGROUP T-Force Dark Z 8 GB (1 x 8 GB) DDR4-2666 CL15 Memory,,,1 x 8GB,N/A,Red / Black,11.253 ns,11.253 ns,https://www.amazon.com/s?k=TEAMGROUP+T-Force+Dark+Z+8+GB+%281+x+8+GB%29+DDR4-2666+CL15+Memory&tag=bgfg-pc-builder-us-20
Mushkin Redline 32 GB (2 x 16 GB) DDR4-3466 CL18 Memory,,,2 x 16GB,N/A,Red / Silver,10.387 ns,10.387 ns,https://www.amazon.com/s?k=Mushkin+Redline+32+GB+%282+x+16+GB%29+DDR4-3466+CL18+Memory&tag=bgfg-pc-builder-us-20
Mushkin Redline 16 GB (2 x 8 GB) DDR4-3466 CL18 Memory,,$124.57,2 x 8GB,$7.786,Red / Silver,10.387 ns,10.387 ns,https://www.amazon.com/dp/B07YBMR86N?tag=bgfg-pc-builder-us-20
GeIL EVO POTENZA 32 GB (2 x 16 GB) DDR4-3000 CL16 Memory,,,2 x 16GB,N/A,Red,10.667 ns,10.667 ns,https://www.amazon.com/s?k=GeIL+EVO+POTENZA+32+GB+%282+x+16+GB%29+DDR4-3000+CL16+Memory&tag=bgfg-pc-builder-us-20
ADATA XPG GAMMIX D30 16 GB (2 x 8 GB) DDR4-3600 CL17 Memory,,,2 x 8GB,N/A,Silver / Black,9.444 ns,9.444 ns,https://www.amazon.com/s?k=ADATA+XPG+GAMMIX+D30+16+GB+%282+x+8+GB%29+DDR4-3600+CL17+Memory&tag=bgfg-pc-builder-us-20
G.Skill Trident Z Royal 16 GB (2 x 8 GB) DDR4-3600 CL14 Memory,,$179.99,2 x 8GB,$11.249,Gold,7.778 ns,7.778 ns,https://www.amazon.com/dp/B083VQ4BYK?tag=bgfg-pc-builder-us-20
G.Skill Trident Z Royal 64 GB (4 x 16 GB) DDR4-3600 CL18 Memory,5.0,,4 x 16GB,N/A,Gold,10 ns,10 ns,https://www.amazon.com/s?k=G.Skill+Trident+Z+Royal+64+GB+%284+x+16+GB%29+DDR4-3600+CL18+Memory&tag=bgfg-pc-builder-us-20
G.Skill Trident Z Royal 32 GB (4 x 8 GB) DDR4-3600 CL18 Memory,,,4 x 8GB,N/A,Gold,10 ns,10 ns,https://www.amazon.com/s?k=G.Skill+Trident+Z+Royal+32+GB+%284+x+8+GB%29+DDR4-3600+CL18+Memory&tag=bgfg-pc-builder-us-20
G.Skill Trident Z Royal 64 GB (4 x 16 GB) DDR4-3600 CL16 Memory,,,4 x 16GB,N/A,Silver,8.889 ns,8.889 ns,https://www.amazon.com/s?k=G.Skill+Trident+Z+Royal+64+GB+%284+x+16+GB%29+DDR4-3600+CL16+Memory&tag=bgfg-pc-builder-us-20
G.Skill Trident Z Royal 64 GB (4 x 16 GB) DDR4-3600 CL16 Memory,,,4 x 16GB,N/A,Silver,8.889 ns,8.889 ns,https://www.amazon.com/s?k=G.Skill+Trident+Z+Royal+64+GB+%284+x+16+GB%29+DDR4-3600+CL16+Memory&tag=bgfg-pc-builder-us-20
Kingston HX432S20IB/16 16 GB (1 x 16 GB) DDR4-3200 SODIMM CL20 Memory,,,1 x 16GB,N/A,Black,12.5 ns,12.5 ns,https://www.amazon.com/s?k=Kingston+HX432S20IB%2F16+16+GB+%281+x+16+GB%29+DDR4-3200+SODIMM+CL20+Memory&tag=bgfg-pc-builder-us-20
Kingston KCP426SS6/4 4 GB (1 x 4 GB) DDR4-2666 SODIMM CL17 Memory,,$23.12,1 x 4GB,$5.780,Green / Black,12.753 ns,12.753 ns,https://www.amazon.com/dp/B07D3N8D57?tag=bgfg-pc-builder-us-20
OLOy WarHawk RGB 16 GB (2 x 8 GB) DDR4-3000 CL16 Memory,,,2 x 8GB,N/A,Blue / White,10.667 ns,10.667 ns,https://www.amazon.com/s?k=OLOy+WarHawk+RGB+16+GB+%282+x+8+GB%29+DDR4-3000+CL16+Memory&tag=bgfg-pc-builder-us-20
OLOy WarHawk RGB 16 GB (2 x 8 GB) DDR4-3600 CL18 Memory,,,2 x 8GB,N/A,Blue / White,10 ns,10 ns,https://www.amazon.com/s?k=OLOy+WarHawk+RGB+16+GB+%282+x+8+GB%29+DDR4-3600+CL18+Memory&tag=bgfg-pc-builder-us-20
OLOy WarHawk RGB 32 GB (2 x 16 GB) DDR4-3000 CL16 Memory,,,2 x 16GB,N/A,Blue / White,10.667 ns,10.667 ns,https://www.amazon.com/s?k=OLOy+WarHawk+RGB+32+GB+%282+x+16+GB%29+DDR4-3000+CL16+Memory&tag=bgfg-pc-builder-us-20
OLOy WarHawk RGB 32 GB (2 x 16 GB) DDR4-3000 CL16 Memory,,,2 x 16GB,N/A,Red / Silver,10.667 ns,10.667 ns,https://www.amazon.com/s?k=OLOy+WarHawk+RGB+32+GB+%282+x+16+GB%29+DDR4-3000+CL16+Memory&tag=bgfg-pc-builder-us-20
OLOy MD4U163216CFDA 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory,,,2 x 16GB,N/A,Red,10 ns,10 ns,https://www.amazon.com/s?k=OLOy+MD4U163216CFDA+32+GB+%282+x+16+GB%29+DDR4-3200+CL16+Memory&tag=bgfg-pc-builder-us-20
OLOy WarHawk RGB 32 GB (2 x 16 GB) DDR4-3600 CL18 Memory,,,2 x 16GB,N/A,Black / White,10 ns,10 ns,https://www.amazon.com/s?k=OLOy+WarHawk+RGB+32+GB+%282+x+16+GB%29+DDR4-3600+CL18+Memory&tag=bgfg-pc-builder-us-20
Kingston HyperX Predator RGB 64 GB (4 x 16 GB) DDR4-3200 CL16 Memory,,,4 x 16GB,N/A,Black,10 ns,10 ns,https://www.amazon.com/s?k=Kingston+HyperX+Predator+RGB+64+GB+%284+x+16+GB%29+DDR4-3200+CL16+Memory&tag=bgfg-pc-builder-us-20
Kingston HyperX Predator RGB 16 GB (1 x 16 GB) DDR4-3000 CL15 Memory,,,1 x 16GB,N/A,Black,10 ns,10 ns,https://www.amazon.com/s?k=Kingston+HyperX+Predator+RGB+16+GB+%281+x+16+GB%29+DDR4-3000+CL15+Memory&tag=bgfg-pc-builder-us-20
Kingston HyperX Predator RGB 8 GB (1 x 8 GB) DDR4-3000 CL15 Memory,,,1 x 8GB,N/A,Black,10 ns,10 ns,https://www.amazon.com/s?k=Kingston+HyperX+Predator+RGB+8+GB+%281+x+8+GB%29+DDR4-3000+CL15+Memory&tag=bgfg-pc-builder-us-20
OLOy MD4U322616DJDA 64 GB (2 x 32 GB) DDR4-2666 CL16 Memory,,,2 x 32GB,N/A,Black,12.003 ns,12.003 ns,https://www.amazon.com/s?k=OLOy+MD4U322616DJDA+64+GB+%282+x+32+GB%29+DDR4-2666+CL16+Memory&tag=bgfg-pc-builder-us-20
Mushkin Redline 32 GB (2 x 16 GB) DDR4-3600 CL18 Memory,,,2 x 16GB,N/A,Red / Silver,10 ns,10 ns,https://www.amazon.com/s?k=Mushkin+Redline+32+GB+%282+x+16+GB%29+DDR4-3600+CL18+Memory&tag=bgfg-pc-builder-us-20
Mushkin Redline 16 GB (2 x 8 GB) DDR4-3600 CL18 Memory,,,2 x 8GB,N/A,Red / Silver,10 ns,10 ns,https://www.amazon.com/s?k=Mushkin+Redline+16+GB+%282+x+8+GB%29+DDR4-3600+CL18+Memory&tag=bgfg-pc-builder-us-20
G.Skill Trident Z Royal 32 GB (4 x 8 GB) DDR4-4000 CL18 Memory,,$249.99,4 x 8GB,$7.812,Gold,9 ns,9 ns,https://www.amazon.com/dp/B088NRDHGR?tag=bgfg-pc-builder-us-20
Corsair Dominator Platinum RGB 64 GB (8 x 8 GB) DDR4-3600 CL16 Memory,,$874.99,8 x 8GB,$13.672,Black,8.889 ns,8.889 ns,https://www.amazon.com/s?k=Corsair+Dominator+Platinum+RGB+64+GB+%288+x+8+GB%29+DDR4-3600+CL16+Memory&tag=bgfg-pc-builder-us-20
Thermaltake TOUGHRAM 16 GB (2 x 8 GB) DDR4-4000 CL19 Memory,,$159.99,2 x 8GB,$9.999,Black / Silver,9.5 ns,9.5 ns,https://www.amazon.com/dp/B0837JNH4H?tag=bgfg-pc-builder-us-20
Thermaltake TOUGHRAM 16 GB (2 x 8 GB) DDR4-4266 CL19 Memory,,,2 x 8GB,N/A,Black / Silver,8.908 ns,8.908 ns,https://www.amazon.com/s?k=Thermaltake+TOUGHRAM+16+GB+%282+x+8+GB%29+DDR4-4266+CL19+Memory&tag=bgfg-pc-builder-us-20
Thermaltake TOUGHRAM 16 GB (2 x 8 GB) DDR4-4400 CL19 Memory,,$189.99,2 x 8GB,$11.874,Black / Silver,8.636 ns,8.636 ns,https://www.amazon.com/dp/B0837JSP21?tag=bgfg-pc-builder-us-20
Thermaltake TOUGHRAM 16 GB (2 x 8 GB) DDR4-4266 CL19 Memory,,,2 x 8GB,N/A,White / Silver,8.908 ns,8.908 ns,https://www.amazon.com/s?k=Thermaltake+TOUGHRAM+16+GB+%282+x+8+GB%29+DDR4-4266+CL19+Memory&tag=bgfg-pc-builder-us-20
Thermaltake TOUGHRAM RGB 16 GB (2 x 8 GB) DDR4-4266 CL19 Memory,,,2 x 8GB,N/A,Black / Silver,8.908 ns,8.908 ns,https://www.amazon.com/s?k=Thermaltake+TOUGHRAM+RGB+16+GB+%282+x+8+GB%29+DDR4-4266+CL19+Memory&tag=bgfg-pc-builder-us-20
Thermaltake TOUGHRAM RGB 16 GB (2 x 8 GB) DDR4-4266 CL19 Memory,,,2 x 8GB,N/A,White / Silver,8.908 ns,8.908 ns,https://www.amazon.com/s?k=Thermaltake+TOUGHRAM+RGB+16+GB+%282+x+8+GB%29+DDR4-4266+CL19+Memory&tag=bgfg-pc-builder-us-20
Crucial Ballistix 64 GB (2 x 32 GB) DDR4-3600 CL16 Memory,,,2 x 32GB,N/A,Red,8.889 ns,8.889 ns,https://www.amazon.com/s?k=Crucial+Ballistix+64+GB+%282+x+32+GB%29+DDR4-3600+CL16+Memory&tag=bgfg-pc-builder-us-20
Crucial Ballistix RGB 32 GB (2 x 16 GB) DDR4-3000 CL16 Memory,,,2 x 16GB,N/A,Red,10.667 ns,10.667 ns,https://www.amazon.com/s?k=Crucial+Ballistix+RGB+32+GB+%282+x+16+GB%29+DDR4-3000+CL16+Memory&tag=bgfg-pc-builder-us-20
Crucial Ballistix RGB 16 GB (2 x 8 GB) DDR4-3000 CL15 Memory,5.0,,2 x 8GB,N/A,Red,10 ns,10 ns,https://www.amazon.com/s?k=Crucial+Ballistix+RGB+16+GB+%282+x+8+GB%29+DDR4-3000+CL15+Memory&tag=bgfg-pc-builder-us-20
G.Skill Trident Z Royal 64 GB (2 x 32 GB) DDR4-2666 CL18 Memory,,,2 x 32GB,N/A,Gold,13.503 ns,13.503 ns,https://www.amazon.com/s?k=G.Skill+Trident+Z+Royal+64+GB+%282+x+32+GB%29+DDR4-2666+CL18+Memory&tag=bgfg-pc-builder-us-20
G.Skill Trident Z Royal 128 GB (4 x 32 GB) DDR4-2666 CL18 Memory,,,4 x 32GB,N/A,Gold,13.503 ns,13.503 ns,https://www.amazon.com/s?k=G.Skill+Trident+Z+Royal+128+GB+%284+x+32+GB%29+DDR4-2666+CL18+Memory&tag=bgfg-pc-builder-us-20
G.Skill Trident Z Royal 256 GB (8 x 32 GB) DDR4-2666 CL18 Memory,,,8 x 32GB,N/A,Silver,13.503 ns,13.503 ns,https://www.amazon.com/s?k=G.Skill+Trident+Z+Royal+256+GB+%288+x+32+GB%29+DDR4-2666+CL18+Memory&tag=bgfg-pc-builder-us-20
G.Skill Trident Z Royal 32 GB (4 x 8 GB) DDR4-4000 CL15 Memory,,$415.81,4 x 8GB,$12.994,Silver,7.5 ns,7.5 ns,https://www.amazon.com/dp/B0867FXLVM?tag=bgfg-pc-builder-us-20
G.Skill Trident Z Royal 64 GB (8 x 8 GB) DDR4-4000 CL15 Memory,,,8 x 8GB,N/A,Silver,7.5 ns,7.5 ns,https://www.amazon.com/s?k=G.Skill+Trident+Z+Royal+64+GB+%288+x+8+GB%29+DDR4-4000+CL15+Memory&tag=bgfg-pc-builder-us-20
G.Skill Trident Z Neo 128 GB (4 x 32 GB) DDR4-2666 CL18 Memory,,,4 x 32GB,N/A,Black / Silver,13.503 ns,13.503 ns,https://www.amazon.com/s?k=G.Skill+Trident+Z+Neo+128+GB+%284+x+32+GB%29+DDR4-2666+CL18+Memory&tag=bgfg-pc-builder-us-20
G.Skill Trident Z RGB 64 GB (8 x 8 GB) DDR4-4000 CL15 Memory,,,8 x 8GB,N/A,Black,7.5 ns,7.5 ns,https://www.amazon.com/s?k=G.Skill+Trident+Z+RGB+64+GB+%288+x+8+GB%29+DDR4-4000+CL15+Memory&tag=bgfg-pc-builder-us-20
G.Skill Trident Z RGB 64 GB (8 x 8 GB) DDR4-3600 CL14 Memory,,,8 x 8GB,N/A,Black,7.778 ns,7.778 ns,https://www.amazon.com/s?k=G.Skill+Trident+Z+RGB+64+GB+%288+x+8+GB%29+DDR4-3600+CL14+Memory&tag=bgfg-pc-builder-us-20
G.Skill Ripjaws V 64 GB (8 x 8 GB) DDR4-3600 CL14 Memory,,,8 x 8GB,N/A,Black,7.778 ns,7.778 ns,https://www.amazon.com/s?k=G.Skill+Ripjaws+V+64+GB+%288+x+8+GB%29+DDR4-3600+CL14+Memory&tag=bgfg-pc-builder-us-20
GeIL GeIL EVO SPEAR Phantom Gaming Edition (AMD) 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model GASF432GB3200C16ADC 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory,,,2 x 16GB,N/A,Black,10 ns,10 ns,https://www.amazon.com/s?k=GeIL+GeIL+EVO+SPEAR+Phantom+Gaming+Edition+%28AMD%29+32GB+%282+x+16GB%29+288-Pin+DDR4+SDRAM+DDR4+3200+%28PC4+25600%29+Desktop+Memory+Model+GASF432GB3200C16ADC+32+GB+%282+x+16+GB%29+DDR4-3200+CL16+Memory&tag=bgfg-pc-builder-us-20
